boro_cd,cd_id,borough,community_district,year,overdose_deaths_reported,overdose_deaths_midpoint,overdose_deaths_missing,overdose_deaths_reported_per_100k,log1p_overdose_deaths_reported_per_100k,overdose_deaths_lower_per_100k,overdose_deaths_upper_per_100k,overdose_deaths_midpoint_per_100k,log1p_overdose_deaths_lower_per_100k,log1p_overdose_deaths_upper_per_100k,log1p_overdose_deaths_midpoint_per_100k,arrests_total_per_100k_lag1,arrests_felony_per_100k_lag1,arrests_misdemeanor_per_100k_lag1,cs_possession_low_per_100k_lag1,cs_possession_mid_per_100k_lag1,cs_possession_high_per_100k_lag1,mj_possession_low_per_100k_lag1,mj_possession_high_per_100k_lag1,log1p_arrests_total_per_100k_lag1,log1p_arrests_felony_per_100k_lag1,log1p_arrests_misdemeanor_per_100k_lag1,log1p_cs_possession_low_per_100k_lag1,log1p_cs_possession_mid_per_100k_lag1,log1p_cs_possession_high_per_100k_lag1,log1p_mj_possession_low_per_100k_lag1,log1p_mj_possession_high_per_100k_lag1,median_hhinc_10k,poverty_rate,unemp_rate,pct_black,pct_hispanic,pct_foreign_born,acs_interpolated
406,QN06,Queens,Rego Park / Forest Hills,2021,11,11,0,8.95867607056179,2.298444138118853,8.95867607056179,8.95867607056179,8.95867607056179,2.298444138118853,2.298444138118853,2.298444138118853,7.541888907976386,0.8379876564418206,6.703901251534565,0,0,0,0.8379876564418206,0,2.1449821669467837,0.6086713081556783,2.0417268565962514,0,0,0,0.6086713081556783,0,8.9482,0.08195123549309156,0.04811797837870575,0.03233267636375482,0.16091411072923625,0.4786864952030362,0
407,QN07,Queens,Flushing,2013,15,15,0,6.024072192481155,1.9493431342528271,6.024072192481155,6.024072192481155,6.024072192481155,1.9493431342528271,1.9493431342528271,1.9493431342528271,273.9715037545729,28.079070662986968,245.8924330915859,92.660933187857,19.254219883191062,5.21468455169758,153.2314999037289,3.6101662280983247,5.616667469586723,3.3700186942106005,5.508952748216786,4.539681167274594,3.008363161135901,1.8269149677127736,5.038454719798323,1.5282639145142962,5.3489,0.14610344743494907,0.09756327399228856,0.0191043409464219,0.1742001036140417,0.5556242746013068,0
407,QN07,Queens,Flushing,2014,14,14,0,5.598947397889197,1.8869101511449646,5.598947397889197,5.598947397889197,5.598947397889197,1.8869101511449649,1.8869101511449649,1.8869101511449649,249.3965887687198,45.3813438500247,204.0152449186951,89.95947807438525,24.497893582756696,9.638515507969847,114.05576684430986,11.244934759298156,5.523046016005032,3.8368973061817666,5.323084341830484,4.510414111457319,3.238595844154656,2.3644809542520417,4.745416939904096,2.505112362443686,5.3946,0.15533882357702192,0.08560048337599975,0.01955232416305734,0.16929617231960392,0.5616224149859826,0
407,QN07,Queens,Flushing,2015,20,20,0,7.996897203884893,2.1968797627706085,7.996897203884893,7.996897203884893,7.996897203884893,2.1968797627706085,2.1968797627706085,2.1968797627706085,181.16594080312905,21.595939963286902,159.57000083984212,69.98684247361497,5.199022583754254,9.598195539238622,89.58315836622715,6.798721840294025,5.204918034328261,3.1177702424974973,5.078729989791974,4.2624945425949194,1.8243916318417563,2.360683754479585,4.506268305771754,2.053959853638972,5.2359,0.15745470871606945,0.07306380905991232,0.02009220422476079,0.1706337940878939,0.5705906108429929,0
407,QN07,Queens,Flushing,2016,23,23,0,9.19404226061512,2.321803457545427,9.19404226061512,9.19404226061512,9.19404226061512,2.321803457545427,2.321803457545427,2.321803457545427,165.13592726022304,19.592398149517987,145.54352911070504,125.95113096118708,9.196431784467627,4.398293462136691,19.592398149517987,5.99767290291367,5.1128062922078605,3.024921985822151,4.987322511359156,4.84380221682457,2.3220378340349743,1.6860828780933952,3.024921985822151,1.9455776513431704,5.2722,0.1635918149509358,0.06081866557511257,0.02142211846723323,0.17569415019067644,0.571509661739193,0
407,QN07,Queens,Flushing,2017,32,32,0,12.69146261174436,2.616772471558845,12.69146261174436,12.69146261174436,12.69146261174436,2.616772471558845,2.616772471558845,2.616772471558845,101.53420583461916,12.391970003437772,89.1422358311814,62.75933195289453,2.7981867749698197,2.7981867749698197,26.38290387828687,6.395855485645302,4.630196458367543,2.594655273857945,4.501388820939594,4.155115556900322,1.3345237883715149,1.3345237883715149,3.3099188726107576,2.000919773805221,5.3236,0.16331140174917758,0.04848604301658085,0.02098454021210606,0.17395632550428733,0.571901101777598,0
407,QN07,Queens,Flushing,2018,23,23,0,9.354841333756337,2.3374541720605584,9.354841333756337,9.354841333756337,9.354841333756337,2.3374541720605584,2.3374541720605584,2.3374541720605584,103.91135013365697,18.64058571099953,85.27076442265742,59.09462278593469,4.759298479404136,8.72538054557425,26.176141636722747,5.155906686021147,4.653115709107318,2.9775981248339605,4.457490773865939,4.0959203664224875,1.750815675520465,2.2747390193892345,3.3023394426758297,1.817412057645558,5.4386,0.15828015913176915,0.04333721932181053,0.01971024395799269,0.1778233317877509,0.5685709869764339,0
407,QN07,Queens,Flushing,2019,29,29,0,11.952306176869405,2.5612738554465624,11.952306176869405,11.952306176869405,11.952306176869405,2.5612738554465624,2.5612738554465624,2.5612738554465624,91.10801994614864,23.183737218439617,67.92428272770904,52.06172568351352,7.321180174244088,6.50771571043919,15.862557044195524,9.354841333756337,4.5229620181471,3.185680391491874,4.233008550293638,3.971455871428246,2.118804092639536,2.0159312531218063,2.825095604430778,2.3374541720605584,5.5166,0.15064061138466284,0.04074783041623389,0.01905362463988525,0.17796159600380826,0.5692801002345125,0
407,QN07,Queens,Flushing,2020,39,39,0,15.7342128354867,2.8174552965379944,15.7342128354867,15.7342128354867,15.7342128354867,2.8174552965379944,2.8174552965379944,2.8174552965379944,88.19977661551904,27.613948753456892,60.58582786206214,0,0,0,4.533633377433222,11.952306176869405,4.490878535272503,3.353894317582061,4.1204317768956455,0,0,0,1.7108446300616038,2.5612738554465624,5.9366,0.14649480140913737,0.05203790796760045,0.01810846520822617,0.17829687232089725,0.5656005728867237,1
407,QN07,Queens,Flushing,2021,36,36,0,14.223402237815286,2.722833864759979,14.223402237815286,14.223402237815286,14.223402237815286,2.722833864759979,2.722833864759979,2.722833864759979,37.92348734707051,22.99615722109595,14.927330125974562,0,0,0,1.2103240642682078,16.13765419024277,3.6615978562602898,3.1778937017403757,2.7680365094971995,0,0,0,0.7931391401952185,2.8412780420904244,6.3566,0.1425233644859813,0.06271926975051975,0.01720241481762437,0.17861827549149756,0.5620732979328655,0
